timestamp,Soil humidity 1,Air temperature (C),Air humidity (%),Pressure (KPa)
9/04/2019 15:10,,39.07,12.08,100.92
9/04/2019 15:15,,39.09,12.8,100.92
9/04/2019 15:20,,38.94,15.5,100.91
9/04/2019 15:25,,38.79,18.21,100.9
9/04/2019 15:30,,38.76,18.55,100.89
9/04/2019 15:35,,38.74,18.88,100.88
9/04/2019 15:40,,38.48,18.96,100.88
9/04/2019 15:45,,38.21,19.04,100.88
9/04/2019 15:50,,37.94,19.76,100.88
9/04/2019 15:55,,37.66,20.49,100.89
9/04/2019 16:00,,37.22,21.02,100.89
9/04/2019 16:05,,36.78,21.56,100.89
9/04/2019 16:10,,36.42,21.19,100.88
9/04/2019 16:15,,36.05,20.82,100.87
9/04/2019 16:20,,35.81,20.16,100.86
9/04/2019 16:25,,35.57,19.49,100.86
9/04/2019 16:30,,35.34,19.83,100.86
9/04/2019 16:35,,35.11,20.17,100.87
9/04/2019 16:40,,34.88,20.13,100.86
9/04/2019 16:45,,34.66,20.09,100.86
9/04/2019 16:50,,34.61,20.31,100.86
9/04/2019 16:55,,34.57,20.53,100.86
9/04/2019 17:00,,34.29,20.88,100.86
9/04/2019 17:05,,34.04,21.04,100.85
9/04/2019 17:10,,33.8,21.21,100.85
9/04/2019 17:15,,33.56,21.56,100.85
9/04/2019 17:20,,33.31,21.92,100.86
9/04/2019 17:25,,33.11,22.02,100.86
9/04/2019 17:30,,32.9,22.12,100.87
9/04/2019 17:35,,32.75,22.22,100.88
9/04/2019 17:40,,32.59,22.33,100.88
9/04/2019 17:45,,32.35,22.56,100.88
9/04/2019 17:50,,32.11,22.78,100.87
9/04/2019 17:55,,31.88,23.09,100.88
9/04/2019 18:00,,31.66,23.4,100.88
9/04/2019 18:05,,31.44,23.65,100.88
9/04/2019 18:10,,31.21,23.9,100.88
9/04/2019 18:15,,31,24.6,100.88
9/04/2019 18:20,,30.78,25.3,100.87
9/04/2019 18:25,,30.52,25.67,100.88
9/04/2019 18:30,,30.26,26.04,100.89
9/04/2019 18:35,,29.97,26.54,100.89
9/04/2019 18:40,,29.68,27.03,100.89
9/04/2019 18:45,,29.36,27.6,100.9
9/04/2019 18:50,,29.04,28.17,100.9
9/04/2019 18:55,,28.68,28.82,100.92
9/04/2019 19:00,,28.32,29.47,100.93
9/04/2019 19:05,,28,30.14,100.94
9/04/2019 19:10,,27.67,30.8,100.94
9/04/2019 19:15,,27.44,31.24,100.94
9/04/2019 19:20,,27.2,31.67,100.95
9/04/2019 19:25,,26.86,32.88,100.95
9/04/2019 19:30,,26.51,34.08,100.95
9/04/2019 19:35,,26.31,33.72,100.96
9/04/2019 19:40,,26.11,33.37,100.96
9/04/2019 19:45,,25.88,34.11,100.97
9/04/2019 19:50,,25.65,34.86,100.98
9/04/2019 19:55,,25.54,35.08,100.99
9/04/2019 20:00,,25.43,35.31,101
9/04/2019 20:05,,25.27,36.01,101.01
9/04/2019 20:10,,25.11,36.7,101.02
9/04/2019 20:15,,25.05,36.4,101.03
9/04/2019 20:20,,24.99,36.11,101.04
9/04/2019 20:25,,24.94,36,101.05
9/04/2019 20:30,,24.88,35.88,101.06
9/04/2019 20:35,,24.83,36.24,101.06
9/04/2019 20:40,,24.78,36.61,101.07
9/04/2019 20:45,,24.73,36.97,101.07
9/04/2019 20:50,,24.56,37.75,101.07
9/04/2019 20:55,,24.38,38.52,101.08
9/04/2019 21:00,,24.24,39.29,101.1
9/04/2019 21:05,,24.11,40.06,101.11
9/04/2019 21:10,,23.98,40.85,101.12
9/04/2019 21:15,,23.86,41.64,101.12
9/04/2019 21:20,,23.7,42.28,101.12
9/04/2019 21:25,,23.54,42.93,101.13
9/04/2019 21:30,,23.37,43.62,101.14
9/04/2019 21:35,,23.2,44.31,101.15
9/04/2019 21:40,,23.08,44.73,101.16
9/04/2019 21:45,,22.97,45.15,101.16
9/04/2019 21:50,,22.9,45.36,101.16
9/04/2019 21:55,,22.84,45.58,101.16
9/04/2019 22:00,,22.74,45.96,101.17
9/04/2019 22:05,,22.65,46.33,101.18
9/04/2019 22:10,,22.55,46.87,101.18
9/04/2019 22:15,,22.45,47.41,101.18
9/04/2019 22:20,,22.47,47.52,101.18
9/04/2019 22:25,,22.49,47.62,101.19
9/04/2019 22:30,,22.44,47.94,101.2
9/04/2019 22:35,,22.4,48.26,101.21
9/04/2019 22:40,,22.36,48.55,101.21
9/04/2019 22:45,,22.32,48.84,101.22
9/04/2019 22:50,,22.28,49.12,101.22
9/04/2019 22:55,,22.24,49.41,101.22
9/04/2019 23:00,,22.12,50.06,101.22
9/04/2019 23:05,,22,50.71,101.23
9/04/2019 23:10,,21.86,51.66,101.23
9/04/2019 23:15,,21.72,52.6,101.23
9/04/2019 23:20,,21.72,53.15,101.24
9/04/2019 23:25,,21.73,53.7,101.24
9/04/2019 23:30,,21.84,53.92,101.24
9/04/2019 23:35,,21.95,54.14,101.24
9/04/2019 23:40,,21.92,55.08,101.24
9/04/2019 23:45,,21.89,56.01,101.23
9/04/2019 23:50,,21.85,56.68,101.23
9/04/2019 23:55,,21.81,57.34,101.23
10/04/2019 0:00,,21.82,57.76,101.22
10/04/2019 0:05,,21.82,58.18,101.22
10/04/2019 0:10,,21.74,58.66,101.22
10/04/2019 0:15,,21.65,59.13,101.22
10/04/2019 0:20,,21.54,59.7,101.21
10/04/2019 0:25,,21.44,60.27,101.2
10/04/2019 0:30,,21.36,60.54,101.2
10/04/2019 0:35,,21.29,60.8,101.2
10/04/2019 0:40,,21.34,60.38,101.2
10/04/2019 0:45,,21.4,59.96,101.19
10/04/2019 0:50,,21.36,59.78,101.19
10/04/2019 0:55,,21.33,59.59,101.19
10/04/2019 1:00,,21.24,59.83,101.18
10/04/2019 1:05,,21.14,60.07,101.17
10/04/2019 1:10,,21.12,59.96,101.16
10/04/2019 1:15,,21.09,59.85,101.16
10/04/2019 1:20,,20.98,60.28,101.14
10/04/2019 1:25,,20.86,60.71,101.13
10/04/2019 1:30,,20.76,61.44,101.13
10/04/2019 1:35,,20.65,62.16,101.13
10/04/2019 1:40,,20.78,61.97,101.12
10/04/2019 1:45,,20.9,61.78,101.12
10/04/2019 1:50,,20.94,61.8,101.12
10/04/2019 1:55,,20.97,61.81,101.11
10/04/2019 2:00,,20.96,61.96,101.1
10/04/2019 2:05,,20.94,62.1,101.1
10/04/2019 2:10,,20.92,62.25,101.1
10/04/2019 2:15,,20.91,62.4,101.09
10/04/2019 2:20,,20.89,62.3,101.08
10/04/2019 2:25,,20.86,62.19,101.08
10/04/2019 2:30,,20.84,62.08,101.07
10/04/2019 2:35,,20.82,61.98,101.07
10/04/2019 2:40,,20.8,61.74,101.06
10/04/2019 2:45,,20.78,61.51,101.06
10/04/2019 2:50,,20.76,61.28,101.06
10/04/2019 2:55,,20.74,61.04,101.05
10/04/2019 3:00,,20.73,61.04,101.05
10/04/2019 3:05,,20.73,61.05,101.04
10/04/2019 3:10,,20.72,61.05,101.04
10/04/2019 3:15,,20.72,61.06,101.03
10/04/2019 3:20,,20.71,61.06,101.03
10/04/2019 3:25,,20.67,61.46,101.03
10/04/2019 3:30,,20.63,61.87,101.03
10/04/2019 3:35,,20.59,62.22,101.03
10/04/2019 3:40,,20.55,62.56,101.03
10/04/2019 3:45,,20.41,62.86,101.02
10/04/2019 3:50,,20.27,63.15,101.02
10/04/2019 3:55,,20.26,63.14,101.02
10/04/2019 4:00,,20.25,63.12,101.02
10/04/2019 4:05,,20.06,63.92,101.02
10/04/2019 4:10,,19.87,64.72,101.01
10/04/2019 4:15,,19.62,65.91,101
10/04/2019 4:20,,19.37,67.11,101
10/04/2019 4:25,,19.39,67.91,101
10/04/2019 4:30,,19.41,68.71,101
10/04/2019 4:35,,19.4,69.49,101
10/04/2019 4:40,,19.38,70.27,101.01
10/04/2019 4:45,,19.4,71.29,101.01
10/04/2019 4:50,,19.42,72.31,101.01
10/04/2019 4:55,,19.39,73.34,101.01
10/04/2019 5:00,,19.36,74.37,101.01
10/04/2019 5:05,,19.39,75.12,101.02
10/04/2019 5:10,,19.42,75.86,101.02
10/04/2019 5:15,,19.45,76.32,101.02
10/04/2019 5:20,,19.49,76.78,101.02
10/04/2019 5:25,,19.48,77.28,101.02
10/04/2019 5:30,,19.46,77.79,101.01
10/04/2019 5:35,,19.44,78.34,101.01
10/04/2019 5:40,,19.41,78.89,101.01
10/04/2019 5:45,,19.39,79.28,101.02
10/04/2019 5:50,,19.37,79.68,101.02
10/04/2019 5:55,,19.3,80.15,101.02
10/04/2019 6:00,,19.24,80.61,101.02
10/04/2019 6:05,,19.17,81.1,101.02
10/04/2019 6:10,,19.11,81.59,101.02
10/04/2019 6:15,,19.06,81.67,101.03
10/04/2019 6:20,,19.02,81.75,101.04
10/04/2019 6:25,,18.95,81.98,101.04
10/04/2019 6:30,,18.89,82.2,101.05
10/04/2019 6:35,,18.87,82.34,101.06
10/04/2019 6:40,,18.84,82.48,101.06
10/04/2019 6:45,,18.66,83.06,101.06
10/04/2019 6:50,,18.48,83.63,101.06
10/04/2019 6:55,,18.58,83.57,101.06
10/04/2019 7:00,,18.69,83.5,101.07
10/04/2019 7:05,,18.79,83.44,101.08
10/04/2019 7:10,,18.9,83.38,101.08
10/04/2019 7:15,,19.1,82.74,101.08
10/04/2019 7:20,,19.31,82.09,101.08
10/04/2019 7:25,,19.81,80.39,101.08
10/04/2019 7:30,,20.31,78.68,101.08
10/04/2019 7:35,,20.84,76.47,101.08
10/04/2019 7:40,,21.36,74.27,101.09
10/04/2019 7:45,,21.78,72.51,101.1
10/04/2019 7:50,,22.21,70.76,101.1
10/04/2019 7:55,,22.64,69,101.1
10/04/2019 8:00,,23.06,67.24,101.11
10/04/2019 8:05,,23.38,66.06,101.11
10/04/2019 8:10,,23.71,64.88,101.1
10/04/2019 8:15,,24.03,63.7,101.1
10/04/2019 8:20,,24.35,62.31,101.11
10/04/2019 8:25,,24.67,60.92,101.12
10/04/2019 8:30,,25.18,59.02,101.13
10/04/2019 8:35,,25.69,57.11,101.14
10/04/2019 8:40,,25.92,55.58,101.15
10/04/2019 8:45,,26.16,54.06,101.16
10/04/2019 8:50,,26.58,52.6,101.17
10/04/2019 8:55,,27,51.14,101.18
10/04/2019 9:00,,27.52,49.68,101.18
10/04/2019 9:05,,28.04,48.22,101.19
10/04/2019 9:10,,28.41,46.33,101.2
10/04/2019 9:15,,28.78,44.44,101.2
10/04/2019 9:20,,29.24,43.77,101.21
10/04/2019 9:25,,29.71,43.1,101.22
10/04/2019 9:30,,29.78,42.13,101.23
10/04/2019 9:35,,29.86,41.16,101.24
10/04/2019 9:40,,30.52,39.92,101.26
10/04/2019 9:45,,31.19,38.69,101.27
10/04/2019 9:50,,31.5,37.88,101.26
10/04/2019 9:55,,31.81,37.06,101.26
10/04/2019 10:00,,31.84,35.91,101.26
10/04/2019 10:05,,31.86,34.76,101.26
10/04/2019 10:10,,32.44,34.1,101.26
10/04/2019 10:15,,33.01,33.44,101.26
10/04/2019 10:20,,33.17,33.02,101.27
10/04/2019 10:25,,33.33,32.6,101.28
10/04/2019 10:30,,33.55,32.34,101.27
10/04/2019 10:35,,33.77,32.09,101.26
10/04/2019 10:40,,34.31,31.11,101.25
10/04/2019 10:45,,34.84,30.13,101.24
10/04/2019 10:50,,35.17,28.91,101.24
10/04/2019 10:55,,35.51,27.69,101.24
10/04/2019 11:00,,35.82,27.34,101.24
10/04/2019 11:05,,36.12,26.98,101.24
10/04/2019 11:10,,36.21,26.78,101.24
10/04/2019 11:15,,36.3,26.57,101.24
10/04/2019 11:20,,36.13,26.45,101.24
10/04/2019 11:25,,35.96,26.33,101.24
10/04/2019 11:30,,36.25,26.19,101.23
10/04/2019 11:35,,36.53,26.05,101.22
10/04/2019 11:40,,37.03,25.33,101.22
10/04/2019 11:45,,37.52,24.61,101.21
10/04/2019 11:50,,37.02,23.52,101.21
10/04/2019 11:55,,37.22,23.38,101.2
10/04/2019 12:00,,37.42,23.24,101.2
10/04/2019 12:05,,37.76,23.26,101.2
10/04/2019 12:10,,38.11,23.27,101.19
10/04/2019 12:15,,38.36,22.62,101.19
10/04/2019 12:20,,38.61,21.96,101.19
10/04/2019 12:25,,38.79,21.88,101.18
10/04/2019 12:30,,38.98,21.81,101.18
10/04/2019 12:35,,38.22,23.04,101.17
10/04/2019 12:40,,37.45,24.26,101.16
10/04/2019 12:45,,36.88,24.64,101.15
10/04/2019 12:50,,36.31,25.02,101.14
10/04/2019 12:55,,36.06,25.1,101.14
10/04/2019 13:00,,35.82,25.18,101.13
10/04/2019 13:05,,36.97,25.56,101.12
10/04/2019 13:10,,38.11,25.93,101.11
10/04/2019 13:15,,37.67,27.78,101.1
10/04/2019 13:20,,37.23,29.63,101.1
10/04/2019 13:25,,36.14,31.53,101.08
10/04/2019 13:30,,35.05,33.43,101.07
10/04/2019 13:35,,34.24,35.1,101.06
10/04/2019 13:40,,33.44,36.77,101.05
10/04/2019 13:45,,33.38,36.67,101.04
10/04/2019 13:50,,33.33,36.57,101.04
10/04/2019 13:55,,33.39,36.51,101.03
10/04/2019 14:00,,33.45,36.45,101.02
10/04/2019 14:05,,33.68,36.03,101.02
10/04/2019 14:10,,33.91,35.61,101.02
10/04/2019 14:15,,33.98,35.66,101.02
10/04/2019 14:20,,34.05,35.72,101.02
10/04/2019 14:25,,33.94,36.08,101.02
10/04/2019 14:30,,33.84,36.45,101.02
10/04/2019 14:35,,33.27,36.84,101.02
10/04/2019 14:40,,32.7,37.22,101.01
10/04/2019 14:45,,32.4,37.5,101
10/04/2019 14:50,,32.1,37.79,100.99
10/04/2019 14:55,,32.42,37.38,100.98
10/04/2019 15:00,,32.73,36.96,100.98
10/04/2019 15:05,,32.72,36.83,100.98
10/04/2019 15:10,,32.7,36.7,100.98
10/04/2019 15:15,,32.41,36.65,100.98
10/04/2019 15:20,,32.12,36.59,100.98
10/04/2019 15:25,,31.92,36.56,100.98
10/04/2019 15:30,,31.71,36.54,100.98
10/04/2019 15:35,,31.86,36.33,100.98
10/04/2019 15:40,,32,36.12,100.97
10/04/2019 15:45,,31.49,36.41,100.97
10/04/2019 15:50,,30.98,36.7,100.97
10/04/2019 15:55,,30.88,36.56,100.96
10/04/2019 16:00,,30.77,36.41,100.96
10/04/2019 16:05,,30.51,36.6,100.96
10/04/2019 16:10,,30.25,36.79,100.95
10/04/2019 16:15,,30.19,37.07,100.94
10/04/2019 16:20,,30.13,37.35,100.94
10/04/2019 16:25,,30,37.16,100.94
10/04/2019 16:30,,29.87,36.96,100.93
10/04/2019 16:35,,29.74,37.02,100.94
10/04/2019 16:40,,29.61,37.08,100.94
10/04/2019 16:45,,29.47,37,100.94
10/04/2019 16:50,,29.33,36.93,100.94
10/04/2019 16:55,,29.41,36.5,100.94
10/04/2019 17:00,,29.49,36.08,100.94
10/04/2019 17:05,,29.41,35.94,100.94
10/04/2019 17:10,,29.33,35.79,100.95
10/04/2019 17:15,,29.16,36.01,100.95
10/04/2019 17:20,,28.99,36.23,100.95
10/04/2019 17:25,,28.98,36.38,100.95
10/04/2019 17:30,,28.96,36.54,100.95
10/04/2019 17:35,,28.68,36.78,100.96
10/04/2019 17:40,,28.39,37.03,100.96
10/04/2019 17:45,,28.04,37.75,100.98
10/04/2019 17:50,,27.7,38.47,100.99
10/04/2019 17:55,,27.45,38.84,100.98
10/04/2019 18:00,,27.2,39.21,100.98
10/04/2019 18:05,,26.98,40.14,100.98
10/04/2019 18:10,,26.76,41.06,100.99
10/04/2019 18:15,,26.53,41.99,101
10/04/2019 18:20,,26.31,42.92,101
10/04/2019 18:25,,26.11,43.76,101
10/04/2019 18:30,,25.91,44.59,101
10/04/2019 18:35,,25.58,45.66,101
10/04/2019 18:40,,25.24,46.72,101
10/04/2019 18:45,,24.93,47.9,101
10/04/2019 18:50,,24.62,49.07,101.01
10/04/2019 18:55,,24.27,50.32,101.02
10/04/2019 19:00,,23.92,51.56,101.03
10/04/2019 19:05,,23.64,52.59,101.03
10/04/2019 19:10,,23.35,53.62,101.03
10/04/2019 19:15,,23.01,55.02,101.04
10/04/2019 19:20,,22.67,56.42,101.04
10/04/2019 19:25,,22.47,57.59,101.05
10/04/2019 19:30,,22.27,58.76,101.06
10/04/2019 19:35,,22.12,59.54,101.06
10/04/2019 19:40,,21.96,60.33,101.06
10/04/2019 19:45,,21.82,61.38,101.06
10/04/2019 19:50,,21.67,62.44,101.06
10/04/2019 19:55,,21.52,63.4,101.08
10/04/2019 20:00,,21.37,64.36,101.09
10/04/2019 20:05,,21.26,65.28,101.1
10/04/2019 20:10,,21.14,66.21,101.11
10/04/2019 20:15,,21.02,67.1,101.12
10/04/2019 20:20,,20.9,68,101.13
10/04/2019 20:25,,20.8,68.83,101.14
10/04/2019 20:30,,20.69,69.66,101.14
10/04/2019 20:35,,20.66,70.46,101.15
10/04/2019 20:40,,20.64,71.27,101.16
10/04/2019 20:45,,20.48,72.22,101.16
10/04/2019 20:50,,20.33,73.18,101.17
10/04/2019 20:55,,20.29,73.8,101.17
10/04/2019 21:00,,20.24,74.42,101.18
10/04/2019 21:05,,20.2,75.05,101.18
10/04/2019 21:10,,20.15,75.67,101.19
10/04/2019 21:15,,20.11,76.29,101.19
10/04/2019 21:20,,20.1,76.9,101.19
10/04/2019 21:25,,20.08,77.5,101.19
10/04/2019 21:30,,20,78,101.2
10/04/2019 21:35,,19.92,78.5,101.2
10/04/2019 21:40,,19.86,78.9,101.2
10/04/2019 21:45,,19.79,79.3,101.2
10/04/2019 21:50,,19.78,79.22,101.2
10/04/2019 21:55,,19.78,79.15,101.21
10/04/2019 22:00,,19.72,79.42,101.22
10/04/2019 22:05,,19.66,79.68,101.22
10/04/2019 22:10,,19.6,79.8,101.24
10/04/2019 22:15,,19.54,79.92,101.25
10/04/2019 22:20,,19.5,80.1,101.25
10/04/2019 22:25,,19.46,80.28,101.25
10/04/2019 22:30,,19.42,80.46,101.26
10/04/2019 22:35,,19.37,80.64,101.26
10/04/2019 22:40,,19.39,80.54,101.26
10/04/2019 22:45,,19.41,80.45,101.26
10/04/2019 22:50,,19.37,80.55,101.26
10/04/2019 22:55,,19.33,80.65,101.26
10/04/2019 23:00,,19.35,80.55,101.26
10/04/2019 23:05,,19.38,80.45,101.26
10/04/2019 23:10,,19.41,80.19,101.26
10/04/2019 23:15,,19.44,79.94,101.27
10/04/2019 23:20,,19.45,79.56,101.27
10/04/2019 23:25,,19.46,79.19,101.27
10/04/2019 23:30,,19.48,78.84,101.27
10/04/2019 23:35,,19.49,78.49,101.27
10/04/2019 23:40,,19.46,78.57,101.26
10/04/2019 23:45,,19.44,78.65,101.26
10/04/2019 23:50,,19.34,79.16,101.26
10/04/2019 23:55,,19.24,79.67,101.26
11/04/2019 0:00,,19.22,79.9,101.26
11/04/2019 0:05,,19.2,80.14,101.26
11/04/2019 0:10,,19.18,80.43,101.26
11/04/2019 0:15,,19.16,80.72,101.25
11/04/2019 0:20,,19.18,80.85,101.24
11/04/2019 0:25,,19.19,80.98,101.24
11/04/2019 0:30,,19.16,81.27,101.23
11/04/2019 0:35,,19.14,81.56,101.22
11/04/2019 0:40,,19.06,81.93,101.22
11/04/2019 0:45,,18.98,82.29,101.21
11/04/2019 0:50,,18.95,82.36,101.2
11/04/2019 0:55,,18.93,82.43,101.2
11/04/2019 1:00,,18.84,82.76,101.2
11/04/2019 1:05,,18.74,83.09,101.19
11/04/2019 1:10,,18.72,83.18,101.18
11/04/2019 1:15,,18.69,83.26,101.18
11/04/2019 1:20,,18.67,83.28,101.18
11/04/2019 1:25,,18.65,83.3,101.18
11/04/2019 1:30,,18.65,83.32,101.18
11/04/2019 1:35,,18.66,83.34,101.17
11/04/2019 1:40,,18.65,83.43,101.16
11/04/2019 1:45,,18.64,83.52,101.15
11/04/2019 1:50,,18.62,83.7,101.15
11/04/2019 1:55,,18.61,83.87,101.15
11/04/2019 2:00,,18.58,83.98,101.15
11/04/2019 2:05,,18.55,84.1,101.14
11/04/2019 2:10,,18.52,84.21,101.14
11/04/2019 2:15,,18.47,84.48,101.14
11/04/2019 2:20,,18.42,84.76,101.13
11/04/2019 2:25,,18.42,84.83,101.12
11/04/2019 2:30,,18.42,84.9,101.11
11/04/2019 2:35,,18.4,84.99,101.11
11/04/2019 2:40,,18.38,85.08,101.11
11/04/2019 2:45,,18.32,85.29,101.1
11/04/2019 2:50,,18.27,85.5,101.09
11/04/2019 2:55,,18.21,85.78,101.09
11/04/2019 3:00,,18.15,86.06,101.09
11/04/2019 3:05,,18.2,86.1,101.09
11/04/2019 3:10,,18.25,86.15,101.09
11/04/2019 3:15,,18.19,86.62,101.08
11/04/2019 3:20,,18.13,87.08,101.08
11/04/2019 3:25,,18.08,87.55,101.07
11/04/2019 3:30,,18.02,88.02,101.07
11/04/2019 3:35,,18,88.44,101.07
11/04/2019 3:40,,17.99,88.85,101.07
11/04/2019 3:45,,17.94,89.18,101.07
11/04/2019 3:50,,17.9,89.51,101.07
11/04/2019 3:55,,17.92,89.74,101.07
11/04/2019 4:00,,17.93,89.98,101.07
11/04/2019 4:05,,17.9,90.28,101.07
11/04/2019 4:10,,17.88,90.57,101.07
11/04/2019 4:15,,17.88,90.68,101.07
11/04/2019 4:20,,17.89,90.79,101.08
11/04/2019 4:25,,17.92,90.99,101.08
11/04/2019 4:30,,17.94,91.18,101.08
11/04/2019 4:35,,17.93,91.36,101.07
11/04/2019 4:40,,17.92,91.54,101.07
11/04/2019 4:45,,17.94,91.77,101.07
11/04/2019 4:50,,17.97,92,101.08
11/04/2019 4:55,,17.96,92.1,101.08
11/04/2019 5:00,,17.95,92.2,101.09
11/04/2019 5:05,,17.92,92.48,101.09
11/04/2019 5:10,,17.9,92.76,101.09
11/04/2019 5:15,,17.86,92.99,101.09
11/04/2019 5:20,,17.82,93.22,101.09
11/04/2019 5:25,,17.85,93.34,101.1
11/04/2019 5:30,,17.88,93.47,101.1
11/04/2019 5:35,,17.85,93.66,101.1
11/04/2019 5:40,,17.83,93.85,101.1
11/04/2019 5:45,,17.81,93.99,101.1
11/04/2019 5:50,,17.79,94.13,101.1
11/04/2019 5:55,,17.78,94.32,101.1
11/04/2019 6:00,,17.77,94.52,101.1
11/04/2019 6:05,,17.74,94.65,101.1
11/04/2019 6:10,,17.7,94.78,101.11
11/04/2019 6:15,,17.66,94.95,101.11
11/04/2019 6:20,,17.62,95.12,101.11
11/04/2019 6:25,,17.61,95.2,101.11
11/04/2019 6:30,,17.6,95.29,101.12
11/04/2019 6:35,,17.59,95.37,101.12
11/04/2019 6:40,,17.58,95.46,101.12
11/04/2019 6:45,,17.58,95.54,101.12
11/04/2019 6:50,,17.59,95.55,101.12
11/04/2019 6:55,,17.6,95.56,101.12
11/04/2019 7:00,,17.61,95.57,101.12
11/04/2019 7:05,,17.62,95.58,101.12
11/04/2019 7:10,,17.71,95.27,101.12
11/04/2019 7:15,,17.8,94.96,101.13
11/04/2019 7:20,,18.03,93.98,101.14
11/04/2019 7:25,,18.26,92.99,101.14
11/04/2019 7:30,,18.52,91.5,101.15
11/04/2019 7:35,,18.79,90.02,101.15
11/04/2019 7:40,,18.95,89.26,101.16
11/04/2019 7:45,,19.11,88.5,101.16
11/04/2019 7:50,,19.32,87.68,101.16
11/04/2019 7:55,,19.53,86.87,101.17
11/04/2019 8:00,,19.9,85.34,101.17
11/04/2019 8:05,,20.27,83.81,101.17
11/04/2019 8:10,,20.9,80.97,101.18
11/04/2019 8:15,,21.52,78.12,101.18
11/04/2019 8:20,,22.14,75.28,101.19
11/04/2019 8:25,,22.77,72.44,101.2
11/04/2019 8:30,,23.56,69.53,101.2
11/04/2019 8:35,,24.35,66.62,101.19
11/04/2019 8:40,,24.61,64.74,101.2
11/04/2019 8:45,,24.87,62.85,101.22
11/04/2019 8:50,,25.14,61.54,101.22
11/04/2019 8:55,,25.4,60.24,101.23
11/04/2019 9:00,,25.96,58.18,101.24
11/04/2019 9:05,,26.53,56.12,101.24
11/04/2019 9:10,,27.07,53.81,101.25
11/04/2019 9:15,,27.61,51.5,101.26
11/04/2019 9:20,,27.65,50.93,101.26
11/04/2019 9:25,,27.69,50.36,101.27
11/04/2019 9:30,,28.23,48.86,101.26
11/04/2019 9:35,,28.77,47.37,101.25
11/04/2019 9:40,,29.26,45.78,101.25
11/04/2019 9:45,,29.76,44.19,101.25
11/04/2019 9:50,,30.23,42.75,101.25
11/04/2019 9:55,,30.7,41.31,101.25
11/04/2019 10:00,,30.87,40.66,101.26
11/04/2019 10:05,,31.04,40.01,101.27
11/04/2019 10:10,,31.13,39.36,101.28
11/04/2019 10:15,,31.22,38.72,101.28
11/04/2019 10:20,,31.74,37.3,101.28
11/04/2019 10:25,,32.25,35.87,101.28
11/04/2019 10:30,,32.76,34.44,101.27
11/04/2019 10:35,,33.28,33.02,101.27
11/04/2019 10:40,,33.4,32.62,101.27
11/04/2019 10:45,,33.52,32.21,101.27
11/04/2019 10:50,,33.86,30.62,101.26
11/04/2019 10:55,,34.19,29.04,101.25
11/04/2019 11:00,,34.17,28.44,101.24
11/04/2019 11:05,,34.15,27.84,101.24
11/04/2019 11:10,,34.3,27.59,101.24
11/04/2019 11:15,,34.46,27.34,101.23
11/04/2019 11:20,,34.76,26.68,101.23
11/04/2019 11:25,,35.07,26.02,101.23
11/04/2019 11:30,,35.52,25.21,101.23
11/04/2019 11:35,,35.97,24.4,101.23
11/04/2019 11:40,,36.03,23.94,101.22
11/04/2019 11:45,,36.09,23.47,101.22
11/04/2019 11:50,,36.31,22.6,101.21
11/04/2019 11:55,,36.53,21.73,101.2
11/04/2019 12:00,,36.5,20.02,101.2
11/04/2019 12:05,,36.48,18.32,101.19
11/04/2019 12:10,,36.82,17.35,101.18
11/04/2019 12:15,,37.15,16.38,101.17
11/04/2019 12:20,,37.39,15.18,101.16
11/04/2019 12:25,,37.63,13.98,101.16
11/04/2019 12:30,,37.1,14.4,101.15
11/04/2019 12:35,,36.57,14.83,101.14
11/04/2019 12:40,,35.75,15.48,101.14
11/04/2019 12:45,,34.92,16.13,101.13
11/04/2019 12:50,,35.01,15.84,101.12
11/04/2019 12:55,,35.1,15.55,101.12
11/04/2019 13:00,,35.97,14.6,101.12
11/04/2019 13:05,,36.84,13.66,101.11
11/04/2019 13:10,,37.38,12.76,101.1
11/04/2019 13:15,,37.91,11.85,101.09
11/04/2019 13:20,,37.5,12.29,101.08
11/04/2019 13:25,,37.09,12.73,101.07
11/04/2019 13:30,,36.28,13.4,101.06
11/04/2019 13:35,,35.46,14.07,101.06
11/04/2019 13:40,,35.16,14.27,101.05
11/04/2019 13:45,,34.86,14.47,101.04
11/04/2019 13:50,,35.1,14.28,101.03
11/04/2019 13:55,,35.34,14.09,101.02
11/04/2019 14:00,,35.6,15.13,101.02
11/04/2019 14:05,,35.86,16.17,101.02
11/04/2019 14:10,,35.66,21.54,101.02
11/04/2019 14:15,,35.46,26.92,101.01
11/04/2019 14:20,,35.09,27.84,101
11/04/2019 14:25,,34.72,28.77,100.99
11/04/2019 14:30,,34.22,29.5,100.98
11/04/2019 14:35,,33.71,30.23,100.98
11/04/2019 14:40,,33.14,31.56,100.98
11/04/2019 14:45,,32.56,32.89,100.97
11/04/2019 14:50,,32.61,32.96,100.96
11/04/2019 14:55,,32.66,33.02,100.96
11/04/2019 15:00,,32.6,32.69,100.96
11/04/2019 15:05,,32.54,32.36,100.95
11/04/2019 15:10,,32.38,32.47,100.94
11/04/2019 15:15,,32.23,32.58,100.94
11/04/2019 15:20,,32.19,32.73,100.94
11/04/2019 15:25,,32.16,32.88,100.94
11/04/2019 15:30,,32.15,32.03,100.94
11/04/2019 15:35,,32.14,31.17,100.95
11/04/2019 15:40,,31.8,32.06,100.94
11/04/2019 15:45,,31.46,32.95,100.94
